anio,mes,pp,tmax,tmin
1996,04,4.7,11.6,-4.7
1996,05,2.6,11.7,-5.4
1996,06,0.0,11.3,-8.4
1996,07,0.0,11.1,-12.4
1996,08,0.6,11.2,-10.3
1996,09,0.0,11.7,-9.4
1996,10,0.9,12.2,-5.5
1996,11,22.5,12.2,-2.4
1996,12,49.8,11.7,-4.4
1997,01,215.1,11.2,-4.2
1997,02,93.9,11.2,-3.7
1997,03,14.5,11.7,-4.1
1997,04,16.0,12.1,-5.3
1997,05,0.0,12.2,-5.3
1997,06,0.0,12.0,-5.7
1997,07,0.0,11.7,-5.1
1997,08,16.8,11.5,-6.1
1997,09,119.4,11.9,-4.5
1997,10,2.1,12.6,-4.9
1997,11,26.8,12.7,-3.2
1997,12,36.4,13.3,-3.0
1998,01,142.2,12.9,3.2
1998,02,102.2,12.6,4.2
1998,03,7.0,13.0,2.0
1998,04,6.2,13.1,-1.4
1998,05,0.0,11.9,-6.3
1998,06,19.2,10.9,-8.3
1998,07,0.0,12.7,-10.5
1998,08,0.0,12.0,-11.7
1998,09,0.0,11.8,-8.2
1998,10,5.7,12.2,-6.1
1998,11,8.9,12.1,-3.8
1998,12,7.5,12.7,-3.2
1999,01,90.9,12.6,0.0
1999,02,79.6,11.3,3.2
1999,03,90.4,11.3,2.7
1999,04,17.0,12.1,-3.3
1999,05,0.0,12.2,-4.2
1999,06,0.0,11.7,-5.9
1999,07,0.0,11.9,-10.1
1999,08,0.0,11.8,-11.2
1999,09,24.7,12.3,-8.8
1999,10,4.8,12.4,-3.5
1999,11,0.0,12.9,-4.0
1999,12,5.0,12.8,-2.9
2000,01,159.6,12.4,3.3
2000,02,100.2,12.6,3.6
2000,03,62.9,12.5,1.9
2000,04,0.0,12.7,-3.9
2000,05,0.0,12.1,-7.2
2000,06,4.5,11.5,-11.2
2000,07,0.0,11.7,-9.5
2000,08,0.2,10.9,-10.3
2000,09,0.0,12.2,-5.0
2000,10,2.1,11.6,-3.2
2000,11,16.5,11.4,-4.6
2000,12,128.6,12.5,1.0
2001,01,222.4,11.8,1.8
2001,02,197.9,11.5,2.8
2001,03,116.7,11.1,1.8
2001,04,11.4,12.0,-3.6
2001,05,0.0,12.6,-4.2
2001,06,0.0,13.1,-6.9
2001,07,0.0,13.0,-10.2
2001,08,12.4,12.7,-5.1
2001,09,10.6,12.8,-8.9
2001,10,24.4,13.1,-3.8
2001,11,2.4,13.2,-5.4
2001,12,36.8,11.4,-4.5
2002,01,49.1,12.8,1.4
2002,02,23.6,12.6,3.0
2002,03,120.5,11.8,1.7
2002,04,0.0,11.7,0.0
2002,05,0.0,11.6,-3.8
2002,06,5.4,11.2,-6.2
2002,07,3.6,10.1,-6.0
2002,08,1.1,11.3,-6.0
2002,09,0.0,12.1,-4.1
2002,10,22.4,12.4,-0.6
2002,11,19.2,13.0,-0.3
2002,12,34.9,13.0,1.0
2003,01,163.3,12.7,1.9
2003,02,23.6,12.6,2.5
2003,03,120.5,12.2,1.4
2003,04,0.0,12.2,-2.1
2003,05,0.0,11.8,-6.2
2003,06,0.0,11.6,-6.4
2003,07,0.0,12.1,-12.4
2003,08,0.0,12.0,-10.4
2003,09,0.0,12.1,-8.2
2003,10,0.0,12.2,-5.5
2003,11,1.8,13.5,-2.8
2003,12,54.5,13.6,-5.8
2004,01,231.7,12.3,5.6
2004,02,101.8,12.0,2.5
2004,03,27.5,12.7,-5.8
2004,04,5.3,12.3,-1.0
2004,05,1.1,11.3,-8.6
2004,06,1.2,10.6,-9.4
2004,07,23.0,10.2,-6.0
2004,08,16.8,10.4,-3.8
2004,09,4.1,11.5,-2.3
2004,10,3.4,12.5,-2.6
2004,11,5.0,13.1,-0.8
2004,12,12.4,13.3,0.3
2005,01,61.7,11.9,2.6
2005,02,110.4,11.3,2.8
2005,03,20.0,12.4,1.5
2005,04,2.5,12.4,-1.5
2005,05,0.0,11.8,-7.3
2005,06,0.0,10.9,-11.0
2005,07,0.0,11.2,-8.6
2005,08,0.3,11.7,-9.6
2005,09,6.8,11.1,-4.3
2005,10,10.4,12.0,-1.8
2005,11,18.5,12.4,0.2
2005,12,51.5,12.5,2.3
2006,01,169.4,11.6,5.3
2006,02,55.1,10.9,7.8
2006,03,91.1,12.2,-1.7
2006,04,0.0,11.8,-2.3
2006,05,0.0,10.9,-6.9
2006,06,0.0,11.9,-5.5
2006,07,0.0,11.3,-6.9
2006,08,0.0,11.9,-5.9
2006,09,1.0,11.7,-5.1
2006,10,0.0,10.9,-4.1
2006,11,25.5,11.8,-3.4
2006,12,39.4,12.3,-3.2
2007,01,64.9,11.7,2.5
2007,02,73.9,11.6,3.4
2007,03,51.2,11.4,2.7
2007,04,0.0,11.4,-2.3
2007,05,0.0,11.1,-4.4
2007,06,0.0,11.1,-7.1
2007,07,0.0,10.6,-7.2
2007,08,0.0,10.8,-5.8
2007,09,0.0,10.8,-3.3
2007,10,0.0,11.1,-1.3
2007,11,27.8,11.6,-1.7
2007,12,21.6,11.6,2.4
2008,01,161.0,11.0,5.1
2008,02,32.2,10.9,2.8
2008,03,118.0,11.5,-0.4
2008,04,0.0,11.6,-5.7
2008,05,0.0,11.3,-11.8
2008,06,0.0,11.0,-13.7
2008,07,0.0,10.6,-13.4
2008,08,5.7,11.0,-11.6
2008,09,0.0,11.2,-11.7
2008,10,6.4,10.7,-10.0
2008,11,0.0,12.4,0.8
2008,12,109.7,11.2,3.7
2009,01,24.6,11.7,2.4
2009,02,50.5,11.0,1.9
2009,03,76.8,11.3,4.6
2009,04,11.6,11.3,-1.1
2009,05,0.0,11.6,-6.9
2009,06,0.0,11.3,-11.4
2009,07,0.0,10.0,-5.1
2009,08,0.0,10.8,-6.2
2009,09,9.6,13.1,-9.9
2009,10,0.0,12.8,-3.7
2009,11,16.0,12.4,4.9
2009,12,42.0,12.0,0.4
2010,01,49.8,11.2,-0.2
2010,02,40.9,11.2,2.2
2010,03,52.0,10.8,1.8
2010,04,23.9,10.9,-7.2
2010,05,0.0,11.3,-3.9
2010,06,7.5,11.9,-7.6
2010,07,0.0,12.1,-9.0
2010,08,0.0,12.9,-8.0
2010,09,0.0,12.3,-8.2
2010,10,3.5,12.1,10.2
2010,11,0.0,13.1,8.4
2010,12,45.2,12.7,9.7
2011,01,115.8,12.8,8.8
2011,02,269.0,13.0,7.5
2011,03,42.1,11.5,-4.2
2011,04,0.0,12.0,-4.7
2011,05,43.8,13.0,-6.9
2011,06,0.0,9.9,-3.6
2011,07,33.4,9.4,-3.1
2011,08,0.0,10.1,-4.6
2011,09,0.4,12.6,-5.0
2011,10,0.0,13.5,-6.3
2011,11,15.0,13.6,-4.2
2011,12,103.9,13.0,-1.2
2012,01,102.9,12.4,3.5
2012,02,93.0,12.1,5.2
2012,03,87.6,12.7,2.9
2012,04,19.3,12.8,1.3
2012,05,0.0,11.6,-7.7
2012,06,0.0,12.6,-9.0
2012,07,0.0,12.8,-10.7
2012,08,0.0,12.7,-9.2
2012,09,0.0,13.2,-10.5
2012,10,1.5,13.2,-9.4
2012,11,9.1,13.0,-9.0
2012,12,91.5,12.5,-2.1
2013,01,185.1,11.8,6.6
2013,02,114.0,11.9,5.6
2013,03,36.2,13.0,-1.3
2013,04,0.0,12.8,-6.5
2013,05,20.0,12.9,-5.2
2013,06,12.6,10.9,-4.5
2013,07,0.0,12.3,-8.3
2013,08,0.0,12.4,-8.7
2013,09,0.0,13.0,-8.7
2013,10,0.0,13.2,-8.3
2013,11,0.0,13.9,-6.7
2013,12,42.9,13.1,1.7
2014,01,95.5,12.3,5.8
2014,02,55.7,11.8,1.2
2014,03,0.0,12.8,0.0
2014,04,9.9,12.9,-2.9
2014,05,12.6,13.0,-3.7
2014,06,0.0,12.7,-10.7
2014,07,0.0,11.1,-9.4
2014,08,0.0,12.3,-8.8
2014,09,0.0,12.6,-8.3
2014,10,0.0,13.8,-7.9
2014,11,0.0,13.2,-6.2
2014,12,9.6,12.0,-5.8
2015,01,26.2,13.0,-0.8
2015,02,23.5,12.0,-3.6
2015,03,27.8,12.5,-4.3
2015,04,6.7,13.2,-4.7
2015,05,0.0,12.1,-4.3
2015,06,0.0,11.7,-4.5
2015,07,0.0,11.8,-4.7
2015,08,0.0,11.7,-5.0
2015,09,0.0,12.4,-4.5
2015,10,7.0,12.6,-5.6
2015,11,0.0,12.4,-4.8
2015,12,26.6,13.0,1.5
2016,01,20.5,13.7,-1.3
2016,02,77.8,13.6,-0.7
2016,03,0.0,12.6,-5.2
2016,04,35.0,13.2,-2.6
2016,05,0.0,12.8,-5.8
2016,06,0.0,12.0,-8.6
2016,07,0.0,12.0,-6.9
2016,08,0.0,12.4,-8.5
2016,09,0.0,13.0,-7.9
2016,10,0.0,13.1,7.9
2016,11,8.4,13.1,8.6
2016,12,3.5,13.3,4.6
2017,01,62.9,13.1,5.0
2017,02,9.8,13.3,3.3
2017,03,25.3,12.9,4.0
2017,04,38.8,13.0,0.1
2017,05,0.0,12.7,-7.4
2017,06,0.0,12.2,-8.3
2017,07,0.0,12.3,-8.4
2017,08,0.0,12.7,-8.7
2017,09,0.0,12.9,-8.4
2017,10,0.0,12.6,-8.0
2017,11,0.0,13.2,-4.1
2017,12,26.6,13.0,1.7
2018,01,31.6,13.0,4.6
2018,02,43.0,11.1,4.8
2018,03,51.7,12.7,3.8
2018,04,10.5,12.7,3.5
2018,05,0.0,12.8,-4.7
2018,06,45.0,11.0,-4.8
2018,07,38.4,11.7,-6.7
2018,08,16.4,11.9,-6.4
2018,09,0.0,12.4,3.4
2018,10,27.0,13.8,3.3
2018,11,0.0,13.5,-2.9
2018,12,49.1,12.9,2.9
2019,01,298.3,11.2,2.2
2019,02,73.8,9.5,2.0
2019,03,0.0,10.3,1.8
2019,04,0.0,11.1,2.5
2019,05,0.0,12.0,-4.3
2019,06,0.0,14.5,-10.2
2019,07,0.0,12.4,-3.5
2019,08,0.0,13.6,2.4
2019,09,12.0,13.4,3.8
2019,10,0.0,10.8,5.9
2019,11,0.0,12.2,6.5
2019,12,61.8,14.1,8.3
2020,01,168.4,12.3,6.5
2020,02,70.5,13.8,5.5
2020,03,16.3,12.6,6.0
2020,04,0.0,12.5,5.6
2020,05,0.0,12.7,6.3
2020,06,0.0,9.1,-1.6
2020,07,0.0,11.3,-5.6
2020,08,0.0,11.2,-5.9
2020,09,34.8,14.5,1.7
2020,10,0.0,13.5,5.5
2020,11,4.3,14.0,-2.3
2020,12,56.9,13.1,1.5
