anio,mes,pp,tmax,tmin
1993,03,79.5,,
1993,04,2.1,,
1993,05,0.2,,
1993,06,0.1,,
1993,07,0.1,,
1993,08,17.2,,
1993,09,8.4,,
1993,10,20.0,,
1993,11,37.0,,
1993,12,38.6,,
1994,01,105.8,,
1994,02,90.6,,
1994,03,7.0,,
1994,04,6.1,,
1994,05,1.0,,
1994,06,0.0,,
1994,07,0.2,,
1994,08,0.6,,
1994,09,5.0,,
1994,10,7.6,,
1994,11,9.8,,
1994,12,109.4,,
1995,01,145.0,,
1995,02,61.8,,
1995,03,36.5,,
1995,04,0.0,,
1995,05,0.0,,
1995,06,0.0,,
1995,07,0.0,,
1995,08,0.0,,
1995,09,0.0,,
1995,10,0.0,,
1995,11,0.6,,
1995,12,36.2,,
1996,01,122.8,,
1996,02,69.8,,
1996,03,20.6,,
1996,04,4.3,,
1996,05,1.2,,
1996,06,0.0,,
1996,07,0.0,,
1996,08,15.1,,
1996,09,0.0,,
1996,10,0.0,,
1996,11,18.7,,
1996,12,71.6,,
1997,01,210.6,,
1997,02,138.8,,
1997,03,29.5,,
1997,04,46.0,,
1997,05,0.0,,
1997,06,0.0,,
1997,07,0.0,,
1997,08,1.9,,
1997,09,18.8,,
1997,10,3.8,,
1997,11,7.3,,
1997,12,18.7,,
1998,01,13.8,,
1998,02,0.0,,
1998,03,0.0,,
1998,04,0.0,,
1998,05,0.0,,
1998,06,0.1,,
1998,07,0.0,,
1998,08,12.0,,
1998,09,0.0,,
1998,10,0.0,,
1998,11,6.6,,
1998,12,9.9,,
1999,01,49.1,,
1999,02,115.5,,
1999,03,251.3,,
1999,04,13.8,,
1999,05,1.8,,
1999,06,0.2,,
1999,07,0.2,,
1999,08,0.0,,
1999,09,4.0,,
1999,10,0.2,,
1999,11,0.8,,
1999,12,2.1,,
2000,01,133.8,,
2000,02,52.1,,
2000,03,35.5,,
2000,04,7.8,,
2000,05,1.7,,
2000,06,1.7,,
2000,07,0.0,,
2000,08,2.6,,
2000,09,0.5,,
2000,10,12.5,,
2000,11,0.1,,
2000,12,76.7,,
2001,01,181.9,,
2001,02,183.3,,
2001,03,63.0,,
2001,04,7.4,,
2001,05,0.2,,
2001,06,1.8,,
2001,07,0.1,,
2001,08,6.1,,
2001,09,5.0,,
2001,10,13.9,,
2001,11,11.4,,
2001,12,37.7,,
2002,01,28.5,,
2002,02,126.1,,
2002,03,47.8,,
2002,04,13.0,,
2002,05,1.1,,
2002,06,3.3,,
2002,07,5.2,,
2002,08,4.4,,
2002,09,3.6,,
2002,10,25.2,,
2002,11,15.5,,
2002,12,19.7,,
2003,01,87.3,,
2003,02,42.0,,
2003,03,21.8,,
2003,04,0.8,,
2003,05,2.0,,
2003,06,0.0,,
2003,07,12.2,,
2003,08,2.1,,
2003,09,1.3,,
2003,10,6.5,,
2003,11,1.0,,
2003,12,73.6,,
2004,01,76.6,,
2004,02,66.7,,
2004,03,10.3,,
2004,04,0.0,,
2004,05,0.0,,
2004,06,0.0,,
2004,07,26.5,,
2004,08,58.4,,
2004,09,4.0,,
2004,10,0.5,,
2004,11,0.0,,
2004,12,13.8,,
2005,01,120.7,,
2005,02,233.6,,
2005,03,24.5,,
2005,04,39.5,,
2005,05,0.0,,
2005,06,0.0,,
2005,07,0.0,,
2005,08,0.0,,
2005,09,27.0,,
2005,10,0.3,,
2005,11,101.5,,
2005,12,46.5,,
2006,01,177.5,,
2006,02,110.0,,
2006,03,69.0,,
2006,04,0.0,,
2006,05,2.0,,
2006,06,0.0,,
2006,07,0.0,,
2006,08,0.0,,
2006,09,0.0,,
2006,10,10.0,,
2006,11,11.5,,
2006,12,13.6,,
2007,01,149.8,,
2007,02,83.5,,
2007,03,104.0,,
2007,04,1.0,,
2007,05,0.0,,
2007,06,0.0,,
2007,07,0.0,,
2007,08,1.4,,
2007,09,8.1,,
2007,10,3.0,,
2007,11,10.3,,
2007,12,28.8,,
2008,01,217.9,,
2008,02,19.0,,
2008,03,39.2,,
2008,04,0.0,,
2008,05,0.0,,
2008,06,0.0,,
2008,07,0.0,,
2008,08,0.2,,
2008,09,0.0,,
2008,10,14.8,,
2008,11,0.0,,
2008,12,67.0,,
2009,01,100.8,,
2009,02,56.9,,
2009,03,37.9,,
2009,04,9.0,,
2009,05,0.0,,
2009,06,0.0,,
2009,07,0.0,,
2009,08,0.0,,
2009,09,0.0,,
2009,10,0.0,,
2009,11,8.0,,
2009,12,57.5,,
2010,01,66.7,,
2010,02,119.6,,
2010,03,7.3,,
2010,04,15.5,,
2010,05,7.0,,
2010,06,0.0,,
2010,07,0.0,,
2010,08,0.0,,
2010,09,3.0,,
2010,10,3.5,,
2010,11,0.0,,
2010,12,27.7,,
2011,01,31.0,,
2011,02,154.0,,
2011,03,59.5,,
2011,04,18.0,,
2011,05,11.0,,
2011,06,0.0,,
2011,07,5.0,,
2011,08,0.0,,
2011,09,0.0,,
2011,10,0.0,,
2011,11,10.8,,
2011,12,76.3,,
2012,01,62.6,,
2012,02,128.0,,
2012,03,85.0,,
2012,04,23.4,,
2012,05,0.0,,
2012,06,0.0,,
2012,07,0.0,,
2012,08,0.0,,
2012,09,0.0,,
2012,10,0.0,,
2012,11,15.5,,
2012,12,79.8,,
2013,01,68.3,,
2013,02,38.8,,
2013,03,0.0,,
2013,04,0.0,,
2013,05,4.0,,
2013,06,0.5,,
2013,07,0.0,,
2013,08,10.0,,
2013,09,0.0,,
2013,10,0.0,,
2013,11,0.0,,
2013,12,101.0,,
2014,01,120.2,,
2014,02,0.0,,
2014,03,0.0,,
2014,04,0.0,,
2014,05,0.0,,
2014,06,0.0,,
2014,07,0.0,,
2014,08,3.5,,
2014,09,5.5,,
2014,10,10.5,,
2014,11,0.0,,
2014,12,6.5,,
2015,01,27.5,,
2015,02,12.6,,
2015,03,50.0,,
2015,04,0.0,,
2015,05,0.0,,
2015,06,0.0,,
2015,07,0.0,,
2015,08,0.0,,
2015,09,0.0,,
2015,10,4.5,,
2015,11,0.0,,
2015,12,0.0,,
2016,01,26.5,,
2016,02,121.5,,
2016,03,0.0,,
2016,04,20.0,,
2016,05,0.0,,
2016,06,2.5,,
2016,07,0.0,,
2016,08,0.0,,
2016,09,0.0,,
2016,10,0.0,,
2016,11,0.0,,
2016,12,8.7,,
2017,01,106.5,,
2017,02,86.6,,
2017,03,65.0,,
2017,04,0.0,,
2017,05,5.2,,
2017,06,0.0,,
2017,07,0.0,,
2017,08,0.0,,
2017,09,0.0,,
2017,10,0.0,,
2017,11,4.5,,
2017,12,56.7,,
2018,01,61.5,,
2018,02,262.0,,
2018,03,70.5,,
2018,04,0.0,,
2018,05,0.0,,
2018,06,8.0,,
2018,07,4.2,,
2018,08,8.5,,
2018,09,0.0,,
2018,10,1.5,,
2018,11,39.0,,
2018,12,75.2,,
2019,01,97.5,,
2019,02,176.0,,
2019,03,0.0,,
2019,04,0.0,,
2019,05,0.0,,
2019,06,3.5,,
2019,07,0.5,,
2019,08,0.0,,
2019,09,19.0,,
2019,10,5.5,,
2019,11,0.0,,
2019,12,45.5,,
2020,01,87.5,,
2020,02,61.5,,
2020,03,41.5,,
2020,04,0.0,,
2020,05,0.0,,
2020,06,0.0,,
2020,07,0.0,,
2020,08,0.0,,
2020,09,0.0,,
2020,10,6.5,,
2020,11,10.5,,
2020,12,73.0,,
