"anio","mes","pp","tmax","tmin","spi3"
1993,9,43.9,17.4,-2.4,0.590580809225929
1993,10,18.7,18.8,1.4,0.520977329411798
1993,11,64.9,20.2,3.9,1.29101069944382
1993,12,58.9,20.2,5.4,0.613809575893371
1994,1,43,19.4,5.6,-0.354553604570535
1994,2,79.9,18.8,4.9,-0.742844084788846
1994,3,21.5,19,3.3,-1.25443914524266
1994,4,21.2,18.8,1.9,-0.480423617859977
1994,5,0,16.9,-5.7,-1.00012878390733
1994,6,0,14.8,-9.8,-0.106271644528243
1994,7,0.5,15.7,-9.4,-0.928935540494972
1994,8,6.2,17.9,-7,-0.669383045106871
1994,9,3.9,18.4,-1.6,-1.1398055440545
1994,10,10.5,19.6,-1,-1.17431020669175
1994,11,31.5,19.9,2.3,-0.756563164123733
1994,12,86.4,19.4,4.5,0.338453744436696
1995,1,57.4,18.8,5.7,-0.231509708296693
1995,2,94,19.1,4.5,-0.0348212659794943
1995,3,63.5,18.3,4.7,-0.275610355042532
1995,4,4.3,19,-0.2,0.122142380084625
1995,5,0,17.3,-5.7,-0.22534956113979
1995,6,0,15.2,-10.4,-1.56257728757678
1995,7,0,16,-9.7,-1.027154272915
1995,8,24.4,18.6,-4.9,0.472638486349191
1995,9,10.2,19.2,-1.1,0.0919865179533773
1995,10,3.1,20.8,-1.8,-0.391034085877667
1995,11,19.7,20.8,3,-1.28796660869938
1995,12,70.3,18.6,3.8,-0.453247532106329
1996,1,121.6,17.8,4.8,0.252984283050354
1996,2,37.1,18.8,5.1,-0.138006293324229
1996,3,33.9,19.6,3.1,-0.557687311220463
1996,4,8.6,19.2,1.4,-1.32009212002998
1996,5,2.5,17,-5,-0.917589099654479
1996,6,0.3,14.7,-9.8,-0.748135397142962
1996,7,0,15.5,-9.8,-0.582532637762888
1996,8,14.3,16.8,-5.8,-0.0547982306675823
1996,9,11,18.1,-2.5,-0.27683180885678
1996,10,2.4,20.5,-0.4,-0.807734379090592
1996,11,53.9,19,2.9,-0.0693794071684507
1996,12,97.3,18.3,4.3,0.818224365115623
1997,1,151.4,17.3,5.7,1.26361116859893
1997,2,82.4,17.1,5.5,0.929197515751732
1997,3,71.8,16.7,3.8,0.703069756649012
1997,4,9.1,17.2,-0.9,0.1431404524177
1997,5,0,16.6,-6.2,0.101776864871404
1997,6,0,15.1,-10.7,-0.95464788946281
1997,7,0,16.8,-9.2,-1.027154272915
1997,8,10.4,16.1,-5.6,-0.348196977638866
1997,9,84.3,18,-0.3,1.58131385397103
1997,10,8.1,20.3,0.5,1.29222797012799
1997,11,49.4,20.9,3.8,1.54854096927617
